audienceRating,Genre,criticRating,timeMin,grossMillions,Movie,Vote,Year
8.1,Comedy,93,128,151.1,La La Land,331548,2016
8.0,Animation,78,108,341.27,Zootopie,326675,2016
7.0,Action,52,144,155.44,X-Men: Apocalypse,304569,2016
8.2,Biography,71,139,67.21,Tu ne tueras point,283804,2016
7.4,Adventure,66,133,234.04,Les animaux fantastiques,283487,2016
7.0,Drama,41,116,100.01,Passengers,252913,2016
7.3,Horror,62,117,138.14,Split,235332,2016
7.2,Drama,76,104,71.9,10 Cloverfield Lane,216522,2016
7.5,Adventure,77,106,364.0,Le Livre de la jungle,214951,2016
6.9,Action,32,123,47.37,Warcraft: Le commencement,201777,2016
7.4,Comedy,70,116,36.26,The Nice Guys,201428,2016
7.4,Action,51,128,86.2,Mr Wolff,198951,2016
7.1,Action,68,122,158.85,Star Trek: Sans limites,185271,2016
7.4,Animation,77,97,486.3,Le monde de Dory,179706,2016
6.5,Action,46,129,65.08,Insaisissables 2,178540,2016
7.5,Drama,99,111,27.85,Moonlight,172411,2016
7.9,Drama,96,137,47.7,Manchester by the Sea,170448,2016
"7.6,Animation,81,107,248.76,""Vaiana, la lÃ©gende du bout du monde"",169963,2016"
6.6,Action,58,123,162.43,Jason Bourne,168258,2016
7.5,Biography,74,96,125.07,Sully,165651,2016
7.5,Crime,67,116,10.64,Nocturnal Animals,163056,2016
5.3,Action,60,116,128.34,SOS FantÃ´mes,161212,2016
6.0,Drama,49,133,0.0,La promesse,158437,2016
7.4,Horror,65,134,102.47,Conjuring 2: Le cas Enfield,157490,2016
7.1,Crime,71,88,89.21,Don't Breathe - la maison des tÃ©nÃ¨bres,147422,2016
6.9,Action,54,132,93.38,Les sept mercenaires,144510,2016
8.1,Biography,69,118,51.69,Lion,143929,2016
5.8,Action,36,115,54.65,Assassin's Creed,142736,2016
7.6,Crime,88,102,26.86,Comancheria,140268,2016
5.3,Action,32,120,103.14,Independence Day: Resurgence,140137,2016
6.6,Animation,61,87,368.38,Comme des bÃªtes,138184,2016
6.2,Animation,66,89,97.66,Sausage Party: La vie privÃ©e des aliments,137655,2016
7.4,Drama,51,106,56.25,Avant toi,134335,2016
6.3,Action,44,110,126.64,Tarzan,132227,2016
7.8,Biography,74,127,169.39,Les figures de l'ombre,131480,2016
7.1,Comedy,57,114,43.02,War Dogs,128881,2016
7.9,Comedy,72,118,5.88,Captain Fantastic,128266,2016
6.5,Crime,48,112,75.4,La fille du train,122802,2016
6.7,Adventure,57,127,87.24,Miss Peregrine et les enfants particuliers,121494,2016
6.2,Action,42,121,34.34,Inferno,116209,2016
7.2,Action,68,107,61.28,Deepwater,110798,2016
6.3,Action,52,107,127.44,Agents presque secrets,110201,2016
5.9,Action,28,99,62.52,La chute de Londres,108976,2016
7.1,Action,60,124,40.07,AlliÃ©s,101783,2016
7.1,Animation,66,95,143.53,Kung Fu Panda 3,97967,2016
7.3,Biography,58,134,21.59,Snowden,97329,2016
"6.3,Comedy,72,106,30.08,""Ave, CÃ©sar!"",97080,2016"
6.1,Action,47,118,58.4,Jack Reacher: Never Go Back,96532,2016
6.3,Drama,59,86,55.12,Instinct de survie,89747,2016
6.0,Action,42,103,45.16,La Grande Muraille,89485,2016
7.1,Animation,59,108,270.33,Tous en scÃ¨ne,89116,2016
7.8,Animation,84,101,48.02,Kubo et l'armure magique,86318,2016
5.7,Comedy,58,92,55.29,Nos pires voisins 2,86128,2016
7.3,Action,48,144,52.85,13 Hours,85950,2016
6.0,Comedy,21,102,35.54,Dirty Papy,85553,2016
6.6,Adventure,58,96,38.56,Nerve,84832,2016
6.3,Horror,58,81,67.24,Dans le noir,84178,2016
6.2,Comedy,60,100,113.26,Bad Moms,82353,2016
5.4,Action,25,127,31.15,Gods of Egypt,80648,2016
5.7,Action,33,120,66.18,Divergente 3: Au-delÃ  du mur,79298,2016
7.5,Action,72,118,2.13,Dernier train pour Busan,79105,2016
5.2,Action,33,112,34.91,La 5Ã¨me vague,78810,2016
6.5,Crime,55,98,41.01,Money Monster,74801,2016
6.1,Action,35,114,47.95,Le chasseur et la reine des glaces,73914,2016
7.0,Adventure,64,97,4.21,Swiss Army Man,73569,2016
6.2,Comedy,39,111,60.27,The Boyfriend: Pourquoi lui?,72068,2016
7.2,Biography,66,115,12.79,Le fondateur,70174,2016
6.2,Action,44,83,6.86,Grimsby - Agent trop spÃ©cial,69313,2016
7.2,Drama,79,139,57.64,Fences,67536,2016
8.5,Animation,79,106,5.02,Your Name,67247,2016
7.2,Adventure,79,161,7.08,Silence,67167,2016
6.0,Action,40,112,82.05,Ninja Turtles 2,66919,2016
7.9,Adventure,81,101,5.2,Hunt for the Wilderpeople,65940,2016
6.2,Adventure,34,113,77.04,Alice de l'autre cÃ´tÃ© du miroir,65597,2016
"6.1,Comedy,51,110,46.81,""CÃ©libataire, mode d'emploi"",65050,2016"
7.4,Comedy,77,104,14.26,The Edge of Seventeen,64593,2016
6.0,Adventure,51,98,46.01,Hors contrÃ´le,63640,2016
6.0,Action,55,108,79.0,American Nightmare 3: Ã‰lections,62692,2016
7.4,Biography,54,106,15.79,Eddie the Eagle,62610,2016
8.0,Comedy,79,106,3.23,Sing Street,62076,2016
6.8,Drama,23,97,30.98,BeautÃ© cachÃ©e,62004,2016
5.6,Action,49,107,26.83,Resident Evil: Chapitre final,62002,2016
6.3,Animation,43,97,107.51,Angry Birds: Le film,61123,2016
6.7,Drama,76,112,3.71,Midnight Special,60130,2016
6.2,Horror,51,118,1.33,The Neon Demon,59491,2016
6.4,Adventure,66,117,55.48,Le bon gros gÃ©ant,58532,2016
6.0,Horror,42,97,35.79,The Boy,57541,2016
6.6,Horror,67,81,0.0,Pas un bruit,56815,2016
7.4,Crime,69,133,31.89,Traque Ã  Boston,56542,2016
5.7,Action,38,98,21.2,Mechanic: RÃ©surrection,56041,2016
7.5,Drama,76,108,3.73,Quelques minutes aprÃ¨s minuit,54938,2016
6.7,Biography,81,100,13.96,Jackie,54260,2016
6.8,Horror,65,86,0.0,The Jane Doe Identity,53531,2016
6.3,Action,52,115,12.63,Triple 9,52929,2016
6.6,Comedy,64,96,11.1,CafÃ© Society,52929,2016
5.8,Action,23,91,30.35,Underworld: Blood Wars,52859,2016
4.7,Comedy,34,101,28.85,Zoolander 2,52660,2016
7.0,Biography,66,127,15.43,Infiltrator,52582,2016
6.5,Animation,56,92,153.71,Les Trolls,52424,2016
6.4,Drama,47,146,8.11,A Cure for Life,51067,2016
6.6,Comedy,59,118,24.25,Bridget Jones Baby,50305,2016
8.1,Crime,84,144,2.01,Mademoiselle,49693,2016
6.8,Action,58,117,27.55,The Finest Hours,49150,2016
6.6,Adventure,78,141,8.57,The Lost City of Z,46185,2016
6.4,Action,66,88,0.0,Blood Father,45585,2016
7.2,Crime,89,130,0.0,Elle,44328,2016
6.3,Action,36,113,14.27,Criminal: Un espion dans la tÃªte,44034,2016
5.8,Comedy,42,105,54.73,Joyeux bordel!,43318,2016
6.8,Animation,56,87,72.68,Cigognes et compagnie,42839,2016
6.7,Action,71,102,76.2,Peter et Elliott le dragon,42577,2016
5.9,Action,34,105,14.9,Les espions d'Ã  cÃ´tÃ©,42484,2016
5.9,Action,32,102,90.84,Mise Ã  l'Ã©preuve 2,41670,2016
7.0,Comedy,83,117,3.37,Everybody Wants Some!!,41558,2016
7.4,Comedy,90,118,2.14,Paterson,40337,2016
6.6,Biography,57,112,23.05,Whiskey Tango Foxtrot,40241,2016
5.7,Animation,34,94,64.06,L'Ã¢ge de glace: Les lois de l'univers,40045,2016
5.8,Action,45,108,10.91,Orgueil et prÃ©jugÃ©s et zombies,38766,2016
6.4,Action,49,129,10.38,Live by Night,38006,2016
6.1,Horror,65,99,34.9,Ouija: les origines,37811,2016
7.3,Comedy,55,97,0.0,The Fundamentals of Caring,37603,2016
6.7,Adventure,49,120,7.22,Gold,37354,2016
6.9,Biography,71,111,27.37,Florence Foster Jenkins,37237,2016
6.7,Comedy,68,87,9.39,Popstar: CÃ©lÃ¨bre Ã  tout prix,36991,2016
5.8,Action,47,95,17.36,Les cerveaux,36608,2016
6.9,Action,53,139,20.76,Free State of Jones,36229,2016
6.3,Action,63,100,20.57,Keanu,35579,2016
6.7,Drama,67,111,0.0,The Last Girl - Celle qui a tous les dons,35416,2016
6.2,Action,70,109,3.02,Colossal,34997,2016
7.2,Drama,60,133,12.55,Une vie entre deux ocÃ©ans,34858,2016
"7.9,Drama,78,100,0.26,""Moi, Daniel Blake"",33743,2016"
5.7,Action,38,123,26.38,Ben-Hur,33108,2016
7.5,Drama,64,132,3.44,Miss Sloane,32541,2016
5.4,Comedy,40,99,63.03,The Boss,32423,2016
6.5,Crime,68,109,0.0,Imperium,32040,2016
4.8,Horror,34,93,26.58,La ForÃªt,31563,2016
5.0,Horror,47,89,20.78,Blair Witch,31258,2016
7.5,Comedy,93,162,1.48,Toni Erdmann,30915,2016
7.2,Biography,59,120,2.96,Anthropoid,30739,2016
7.9,Drama,85,124,3.4,Le client,30623,2016
6.1,Comedy,58,98,4.2,A Hologram for the King,30391,2016
7.0,Drama,81,99,0.51,Grave,29402,2016
5.8,Action,48,92,3.91,Morgane,28858,2016
5.7,Action,22,108,0.0,The Do-Over,27429,2016
7.1,Biography,56,134,19.1,La couleur de la victoire,26706,2016
6.1,Action,44,89,10.16,The Belko Experiment,26503,2016
6.5,Action,63,91,1.8,Free Fire,25890,2016
7.0,Adventure,79,163,0.66,American Honey,24723,2016
6.3,Action,48,92,0.04,Bastille Day,24624,2016
6.6,Drama,26,111,18.71,The Choice,24077,2016
7.5,Fantasy,81,156,0.79,The Strangers,23894,2016
5.6,Comedy,18,118,32.46,Joyeuse FÃªte des MÃ¨res,23404,2016
7.4,Comedy,83,119,5.66,20th Century Women,23108,2016
7.0,Biography,79,123,7.7,Loving,22691,2016
6.0,Comedy,37,94,59.57,Mariage Ã  la grecque 2,22634,2016
7.1,Horror,45,148,0.0,Brimstone,20964,2016
7.1,Drama,73,99,1.49,Julieta,20181,2016
6.2,Drama,77,105,1.31,Personal Shopper,19699,2016
5.8,Comedy,26,94,9.09,Meet the Blacks,19599,2016
6.3,Action,51,107,36.87,La RÃ©surrection du Christ,19570,2016
7.7,Comedy,37,104,0.69,Mr. Church,18993,2016
8.3,Documentary,63,96,0.0,Avant le dÃ©luge,18755,2016
4.3,Action,38,98,0.0,Cell Phone,18713,2016
6.5,Comedy,87,90,14.01,Love & Friendship,18408,2016
7.4,Biography,54,103,0.04,A Street Cat Named Bob,18153,2016
5.8,Horror,62,90,0.15,The Void,17833,2016
7.6,Animation,86,80,0.92,La tortue rouge,17263,2016
5.3,Comedy,31,83,0.0,Get a Job,17103,2016
6.8,Biography,62,117,4.85,K.O. - Bleed for This,16806,2016
5.4,Horror,31,92,3.76,Friend Request,16209,2016
6.9,Animation,35,110,0.23,Kingsglaive: Final Fantasy XV,16128,2016
5.8,Drama,40,158,4.24,Ae Dil Hai Mushkil,15863,2016
6.3,Biography,69,120,15.86,The Birth of a Nation,15793,2016
6.3,Drama,53,113,1.72,Un jour dans la vie de Billy Lynn,15702,2016
5.6,Comedy,38,92,17.78,Bad Santa 2,15397,2016
8.2,Documentary,90,100,0.0,13th,15241,2016
5.3,Comedy,11,87,19.64,Ma vie de chat,15144,2016
6.2,Crime,46,93,0.0,The Whole Truth,14752,2016
3.5,Comedy,28,92,11.68,Cinquante nuances de Black,14506,2016
6.2,Crime,57,108,3.15,Un traÃ®tre idÃ©al,14404,2016
5.7,Action,50,107,0.0,La filature,14192,2016
4.6,Action,22,92,3.77,Max Steel,14173,2016
6.9,Drama,48,97,0.0,Juste la fin du monde,14138,2016
5.3,Horror,41,96,2.99,The Door,14048,2016
7.0,Horror,84,84,0.03,Under the Shadow,13958,2016
7.0,Biography,44,109,61.69,Les Miracles du ciel,13931,2016
5.4,Crime,58,92,0.0,Le Casse,13915,2016
5.9,Action,37,98,0.0,Les MÃ©moires d'un assassin international,13873,2016
"6.1,Action,47,96,0.0,""Crouching Tiger, Hidden Dragon: Sword of Destiny"",13804,2016"
5.8,Comedy,36,101,0.0,Special Correspondents,13724,2016
7.6,Drama,88,146,0.29,Aquarius,13096,2016
6.7,Action,67,120,1.91,Shin Gojira,12904,2016
6.5,Biography,56,104,1.36,Genius,12894,2016
6.8,Comedy,83,92,4.42,Place Ã  l'impro,12822,2016
5.9,Action,50,98,0.0,War on Everyone,12608,2016
5.0,Horror,35,102,0.78,31,12555,2016
5.3,Drama,61,118,0.18,The Bad Batch,12433,2016
6.3,Comedy,54,96,0.0,David Brent: Life on the Road,12309,2016
5.5,Action,42,107,0.0,Marauders,12306,2016
7.0,Documentary,78,92,0.0,Amanda Knox,12276,2016
6.6,Biography,63,109,4.07,Le procÃ¨s du siÃ¨cle,11893,2016
6.8,Comedy,63,111,0.0,Tallulah,11770,2016
5.3,Drama,24,106,0.0,Manipulations,11380,2016
5.9,Comedy,67,111,54.03,Barbershop: The Next Cut,11133,2016
5.7,Horror,48,94,0.01,Pet,11101,2016
8.2,Animation,78,130,0.0,Koe no katachi,11050,2016
5.4,Crime,27,95,0.0,I.T.,10988,2016
6.8,Animation,48,89,24.48,Ballerina,10846,2016
6.3,Crime,32,98,0.0,The Good Neighbor,10734,2016
6.6,Action,54,111,4.71,Hands of Stone,10625,2016
5.4,Drama,69,91,0.0,The Monster,10482,2016
6.6,Horror,67,89,0.02,Better Watch Out,10392,2016
5.7,Action,33,99,2.28,No Way Out,10363,2016
6.4,Comedy,59,86,1.03,Elvis & Nixon,10352,2016
5.7,Action,41,104,33.37,Monster Cars,10342,2016
7.3,Biography,39,107,0.03,PelÃ©: Naissance d'une LÃ©gende,10231,2016
7.8,Animation,85,66,0.29,Ma vie de Courgette,10221,2016
6.8,Comedy,76,117,3.6,Their Finest,10185,2016
4.4,Horror,27,92,10.73,The Darkness,10021,2016
6.0,Action,64,104,0.05,In a Valley of Violence,9946,2016
6.1,Crime,43,108,0.54,American Pastoral,9927,2016
6.2,Drama,54,104,0.0,I Am Not a Serial Killer,9810,2016
7.4,Biography,73,124,8.81,Queen of Katwe,9782,2016
7.6,Documentary,76,92,0.61,Tickled,9779,2016
5.9,Thriller,40,106,0.0,Mine,9726,2016
4.3,Crime,23,102,0.0,Suspicions,9697,2016
6.3,Mystery,41,108,0.0,La 9Ã¨me vie de Louis Drax,9551,2016
7.7,Documentary,95,93,7.12,I Am Not Your Negro,9435,2016
5.4,Comedy,59,91,4.75,Absolutely Fabulous: Le Film,9432,2016
6.8,Drama,78,110,3.4,Indignation,8973,2016
6.9,Drama,76,89,1.13,The Young Lady,8865,2016
"7.1,Documentary,76,98,0.59,""Lo and Behold, Reveries of the Connected World"",8749,2016"
5.9,Action,39,155,1.25,Mohenjo Daro,8553,2016
6.8,Biography,65,111,3.9,A United Kingdom,8509,2016
6.2,Crime,44,113,0.0,Manhattan Nocturne,8464,2016
4.3,Comedy,23,88,0.0,Yoga Hosers,8442,2016
6.4,Drama,62,106,0.26,Wakefield,8417,2016
4.3,Drama,22,120,20.77,God's Not Dead 2,8415,2016
5.5,Adventure,47,91,0.0,Fallen,8335,2016
5.2,Horror,30,91,4.79,Incarnate,8268,2016
7.0,Biography,72,119,0.3,Christine,8261,2016
4.7,Drama,25,91,6.88,Oppression,8147,2016
7.6,Documentary,84,96,1.61,Weiner,7980,2016
7.0,Drama,88,102,0.28,L'avenir,7962,2016
8.2,Action,77,137,226.28,Logan,420215,2017
7.6,Action,76,141,412.56,Wonder Woman,346166,2017
7.8,Action,67,136,389.81,Les Gardiens de la Galaxie Vol.2,310416,2017
8.2,Action,94,106,188.37,Dunkerque,281939,2017
7.6,Action,73,133,334.2,Spider-Man: Homecoming,252420,2017
7.7,Action,86,112,107.83,Baby Driver,231734,2017
7.7,Horror,84,104,175.48,Get Out,212891,2017
7.5,Action,75,122,92.03,John Wick 2,203056,2017
7.6,Drama,70,135,327.48,Ã‡a,200913,2017
7.7,Action,86,152,321.28,Star Wars: Episode VIII - Les derniers Jedi,198563,2017
7.3,Family,65,129,504.01,La Belle et la BÃªte,185548,2017
6.7,Action,62,118,168.05,Kong: Skull Island,180312,2017
6.5,Horror,65,122,74.26,Alien: Covenant,176884,2017
8.1,Action,73,130,308.29,Thor: Ragnarok,173344,2017
6.7,Action,39,129,172.56,Pirates des CaraÃ¯bes: la Vengeance de Salazar,164697,2017
8.4,Drama,81,164,91.52,Blade Runner 2049,161273,2017
7.1,Action,45,120,221.62,Justice League,148293,2017
6.8,Action,56,136,225.76,Fast & Furious 8,146007,2017
7.5,Action,82,140,146.88,La planÃ¨te des singes: SuprÃ©matie,139348,2017
6.6,Horror,54,104,30.23,Life: Origine inconnue,138554,2017
6.4,Action,52,107,40.53,Ghost in the Shell,134785,2017
6.9,Action,41,126,39.18,Le roi Arthur: La lÃ©gende d'Excalibur,127335,2017
7.0,Action,44,141,100.2,Kingsman: Le cercle d'or,115485,2017
5.5,Action,34,110,80.1,La momie,115012,2017
7.0,Action,47,118,75.47,Hitman & Bodyguard,97581,2017
"7.3,Animation,75,104,175.75,""Lego Batman, le film"",87904,2017"
6.8,Action,63,115,51.57,Atomic Blonde,87258,2017
6.6,Action,51,137,40.48,ValÃ©rian et la CitÃ© des Mille PlanÃ¨tes,83895,2017
5.2,Action,28,155,130.12,Transformers: The Last Knight,83862,2017
5.6,Action,37,116,58.06,Baywatch: Alerte Ã  Malibu,82925,2017
7.8,Crime,73,107,33.8,Wind River,76436,2017
6.0,Action,44,124,85.07,Power Rangers,72449,2017
7.3,Drama,67,117,2.4,T2 Trainspotting,71477,2017
5.7,Action,34,95,50.7,La Tour sombre,70366,2017
6.9,Drama,74,121,17.8,Mother!,69338,2017
6.4,Animation,50,97,175.0,Baby Boss,64325,2017
5.2,Action,42,107,44.9,xXx: Reactivated,64111,2017
4.6,Drama,33,118,114.38,Cinquante nuances plus sombres,61011,2017
"6.3,Animation,49,90,264.62,""Moi, moche et mÃ©chant 3"",58951,2017"
6.6,Horror,62,109,102.09,Annabelle 2: la crÃ©ation du mal,58756,2017
6.8,Crime,52,114,98.72,Le crime de l'Orient-Express,57669,2017
7.2,Action,65,115,51.34,Barry Seal: American Traffic,57199,2017
7.7,Comedy,86,120,42.87,The Big Sick,54544,2017
7.6,Drama,60,101,24.8,Mary,53924,2017
4.6,Adventure,43,101,0.0,Death Note,51463,2017
5.3,Drama,43,110,20.48,The Circle,50472,2017
7.4,Action,76,120,0.0,Okja,49556,2017
6.6,Comedy,50,96,45.0,Braquage Ã  l'ancienne,46514,2017
7.1,Comedy,78,118,27.78,Logan Lucky,46496,2017
6.2,Horror,78,91,13.99,It Comes at Night,42566,2017
8.8,Animation,81,105,156.12,Coco,41108,2017
6.9,Action,47,123,0.0,Seven Sisters,39257,2017
6.9,Adventure,43,100,64.3,Mes vies de chien,38820,2017
7.4,Crime,59,121,0.0,L'exÃ©cuteur,34351,2017
6.9,Animation,59,102,152.9,Cars 3,33400,2017
6.7,Drama,77,103,0.0,Jessie,31649,2017
2.9,Animation,12,86,86.09,Le Monde secret des Emojis,30911,2017
6.4,Adventure,33,120,7.83,Un Monde entre nous,29389,2017
6.2,Action,45,112,36.25,American Assassin,29261,2017
6.7,Action,28,117,0.0,Bright,27409,2017
4.5,Drama,25,102,27.78,Le Cercle: Rings,27120,2017
6.5,Horror,57,96,55.68,Happy Birthdead,26922,2017
6.1,Comedy,56,122,0.0,War Machine,26187,2017
6.4,Drama,58,98,12.23,Le dernier jour de ma vie,25996,2017
5.5,Action,21,109,33.42,Geostorm,25949,2017
6.4,Drama,77,93,10.58,Les proies,25783,2017
5.6,Comedy,37,91,32.15,Combat de profs,25518,2017
6.0,Action,28,100,18.59,CHIPS,24962,2017
5.2,Comedy,51,101,22.06,# Pire soirÃ©e,24636,2017
5.7,Adventure,52,89,44.31,47 Meters Down,23285,2017
7.1,Action,55,113,34.39,The Foreigner,22548,2017
7.0,Comedy,75,93,0.0,I Don't Feel at Home in This World Anymore.,22103,2017
6.9,Drama,64,107,0.0,To the Bone,22091,2017
6.9,Drama,84,92,1.6,A Ghost Story,21546,2017
4.3,Action,45,90,45.83,LarguÃ©es,20540,2017
7.4,Drama,73,121,2.29,Mise Ã  mort du cerf sacrÃ©,20351,2017
5.9,Action,44,95,30.72,Kidnap,19827,2017
6.9,Drama,26,106,0.0,The Ottoman Lieutenant,19462,2017
7.0,Biography,57,127,17.45,La femme du gardien de zoo,19162,2017
5.6,Action,34,95,20.76,Sleepless,19150,2017
6.3,Drama,32,132,57.33,Le Chemin du pardon,18352,2017
6.3,Drama,55,102,0.0,The Discovery,18170,2017
7.4,Crime,80,101,2.01,Good Time,17770,2017
7.5,Crime,78,143,16.79,Detroit,17493,2017
5.6,Comedy,30,88,25.48,Vegas Academy: Coup de Poker pour la Fac,17104,2017
6.7,Action,48,115,0.0,Jungle,16624,2017
5.1,Crime,23,119,6.67,Le bonhomme de neige,16258,2017
6.1,Crime,39,92,38.05,Jigsaw,16235,2017
6.4,Crime,70,102,0.0,1922,15747,2017
8.1,Biography,76,104,14.81,The Disaster Artist,15736,2017
7.1,Comedy,79,112,0.0,The Meyerowitz Stories (New and Selected),15573,2017
6.4,Action,48,112,30.35,La montagne entre nous,15377,2017
6.3,Comedy,71,122,115.11,Girls Trip,15238,2017
8.1,Drama,66,113,112.96,Wonder,15176,2017
"6.4,Drama,52,96,34.0,""Everything, Everything"",14584,2017"
6.2,Animation,69,89,73.92,Capitaine Superslip,13810,2017
6.1,Drama,57,88,1.8,The Wall,13774,2017
5.8,Comedy,40,87,3.61,Table 19,13313,2017
"8.5,Comedy,87,115,22.22,""Three Billboards Outside Ebbing, Missouri"",12952,2017"
6.2,Action,46,98,0.0,Conspiracy,12529,2017
5.8,Biography,38,139,44.92,All Eyez on Me,12506,2017
5.7,Drama,44,94,0.0,Aftermath,12298,2017
6.0,Action,50,90,0.0,iBoy,12269,2017
7.2,Crime,79,132,0.0,Brawl in Cell Block 99,12173,2017
6.3,Drama,70,116,0.0,Berlin Syndrome,12023,2017
4.3,Horror,37,97,22.38,The Bye Bye Man,11994,2017
8.4,Comedy,94,94,27.3,Lady Bird,11730,2017
5.9,Animation,40,90,45.02,Les Schtroumpfs et le village perdu,11288,2017
7.1,Biography,66,116,13.41,Megan Leavey,11231,2017
5.0,Drama,27,109,16.87,L'expÃ©rience interdite,11137,2017
7.7,Comedy,72,142,1.15,The Square,10818,2017
6.7,Comedy,71,98,3.02,Ingrid Goes West,10460,2017
5.8,Drama,54,129,0.44,Song to Song,10420,2017
6.3,Drama,45,113,0.0,Sand Castle,10162,2017
8.5,Drama,93,132,2.29,Call Me by Your Name,9877,2017
7.1,Biography,76,119,4.21,Stronger,9841,2017
7.2,Biography,56,127,17.27,Le chÃ¢teau de verre,9796,2017
6.9,Biography,73,121,12.64,Battle of the Sexes,9764,2017
8.0,Documentary,68,121,0.0,Icarus,9498,2017
6.0,Drama,63,106,2.68,My Cousin Rachel,9377,2017
5.3,Comedy,36,96,0.0,Naked,9278,2017
"7.8,Documentary,77,94,0.0,""Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton"",9234,2017"
6.6,Crime,31,105,4.22,The Book of Henry,9193,2017
6.2,Comedy,30,100,98.28,Daddy's Home 2,9151,2017
5.1,Comedy,40,130,0.0,Sandy Wexler,9073,2017
7.9,Animation,62,94,6.04,La passion Van Gogh,9071,2017
5.2,Action,28,94,0.0,L.A. Rush,8934,2017
6.8,Biography,57,111,22.2,Confident Royal,8931,2017
7.2,Action,58,119,29.11,Jumanji: Bienvenue dans la jungle,8852,2017
5.7,Comedy,41,97,27.02,Home Again,8561,2017
7.5,Drama,85,134,0.0,Mudbound,8468,2017
"6.0,Animation,55,101,59.28,""Lego Ninjago, le film"",8026,2017"
6.2,Drama,48,111,0.0,Rememory,7810,2017
5.8,Adventure,42,104,71.36,Bad Moms 2,7684,2017
5.0,Horror,40,90,0.0,Leatherface,7592,2017
5.1,Fantasy,32,90,14.3,I Wish - Faites un voeu,7556,2017
5.9,Comedy,54,115,32.09,How to Be a Latin Lover,7524,2017
6.2,Action,36,94,0.0,6 Days,7339,2017
5.0,Drama,45,100,11.27,Rivales,7270,2017
4.6,Horror,64,80,0.03,XX,7266,2017
6.5,Biography,44,105,1.24,Churchill,7124,2017
8.2,Adventure,86,123,4.57,La forme de l'eau,7080,2017
5.9,Comedy,69,90,1.65,The Little Hours,6910,2017
6.1,Thriller,43,93,0.0,Black Butterfly,6812,2017
5.4,Crime,42,105,5.78,Bienvenue Ã  Suburbicon,6571,2017
8.1,Drama,92,111,5.17,The Florida Project,6411,2017
4.9,Horror,42,85,0.0,Amityville: The Awakening,6163,2017
5.2,Drama,42,94,0.0,Voice from the Stone,5976,2017
7.9,Drama,90,127,0.0,Faute d'amour,5917,2017
6.2,Drama,38,105,2.43,Tulip Fever,5872,2017
7.2,Documentary,63,100,0.0,Gaga: Five Foot Two,5821,2017
5.8,Comedy,49,94,0.65,Wilson,5759,2017
8.0,Biography,72,134,18.06,Only the Brave,5734,2017
7.4,Comedy,68,97,0.53,Brigsby Bear,5600,2017
8.2,Animation,90,103,0.0,Paddington 2,5480,2017
5.9,Comedy,48,101,0.0,Goon: Last of the Enforcers,5218,2017
5.3,Action,50,107,0.36,Gong fu yu jia,5203,2017
7.3,Comedy,84,100,0.11,L'autre cÃ´tÃ© de l'espoir,5058,2017
5.0,Action,31,91,0.0,Kill Switch,4991,2017
7.2,Biography,72,136,0.0,First They Killed My Father,4841,2017
6.2,Comedy,68,82,7.12,Beatriz at Dinner,4745,2017
6.3,Comedy,78,88,0.0,Win It All,4709,2017
4.7,Comedy,15,88,0.0,The Layover,4638,2017
7.2,Drama,74,116,0.12,Thelma,4484,2017
6.5,Drama,67,109,0.8,Patti Cake$,4349,2017
6.9,Action,72,140,0.15,Mugen no jÃ»nin,4328,2017
6.6,Comedy,61,93,4.08,The Hero,4259,2017
6.0,Documentary,68,98,3.5,Une suite qui dÃ©range: le temps de l'action,4229,2017
7.0,Drama,69,103,0.0,Nos Ã¢mes la nuit,4215,2017
4.5,Crime,57,120,1.32,The Dinner,4205,2017
6.6,Comedy,40,108,1.78,The Last Word,4169,2017
8.0,Drama,71,116,0.0,Corps et Ã¢me,4121,2017
4.9,Drama,56,92,0.0,Bokeh,4053,2017
5.9,Biography,50,112,14.68,The Case for Christ,4037,2017
5.3,Thriller,49,91,0.0,Drone,4036,2017
4.9,Action,39,97,0.0,First Kill,4013,2017
7.6,Biography,88,106,0.0,The Death of Stalin,3977,2017
5.1,Action,44,94,0.0,Bushwick,3952,2017
5.9,Crime,60,90,0.0,Small Crimes,3869,2017
5.7,Comedy,37,86,0.0,Mon Ex Beau-pÃ¨re et moi,3822,2017
6.8,Comedy,73,71,0.0,The Party,3794,2017
5.5,Action,35,91,0.0,The Professional,3793,2017
6.5,Drama,75,100,0.03,Super Dark Times,3784,2017
